price,zip_code,construction_year,total_area_sqm,surface_land_sqm,nbr_bedrooms,fl_open_fire,fl_terrace,fl_garden,garden_sqm,fl_swimming_pool,subproperty_type_encoded,region_encoded,epc_encoded,state_encoded,province_encoded
390000.0,1420.0,1970.0,145.0,184.0,3.0,0.0,1.0,1.0,70.0,0.0,0,1,4,5,9
199000.0,7500.0,2021.5,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,3
346000.0,9620.0,2021.0,95.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
295000.0,2300.0,1957.0,148.0,196.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,5,2,2
335000.0,1030.0,1964.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2,7,5,5
280000.0,8570.0,2021.0,102.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,0
535000.0,1000.0,2024.0,120.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,3,0,5
240000.0,7300.0,2024.0,166.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,2,0,3
175000.0,7160.0,2022.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,3
199000.0,6810.0,1900.0,184.0,1105.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,4,2,10
280000.0,4500.0,2024.0,99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,2,0,4
149500.0,7090.0,1975.0,125.0,370.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,4,1,3
308000.0,8600.0,2022.0,162.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
495000.0,1050.0,1975.0,120.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,1,2,9,1,5
439000.0,8430.0,1965.0,80.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,0
499000.0,2800.0,2022.0,140.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,2,0,2
334000.0,3300.0,2023.0,220.0,663.0,4.0,1.0,1.0,1.0,0.0,0.0,0,0,2,0,6
365000.0,3920.0,1930.0,184.0,857.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,7
320000.0,6534.0,1984.0,155.0,165.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,2,1,3
251534.0,4000.0,2022.0,71.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,4
550000.0,3390.0,2023.0,190.0,413.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,2,0,6
395000.0,3770.0,1948.0,147.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,7
443441.0,1673.0,1967.0,206.0,409.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,6
285000.0,3070.0,2022.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,4,1,6
445000.0,1300.0,2022.0,93.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,9
365000.0,8570.0,1983.0,166.0,212.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,4,1,0
250000.0,5000.0,2022.0,70.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,8
299000.0,2460.0,1951.0,142.0,2424.0,3.0,1.0,1.0,1.0,0.0,0.0,0,0,7,2,2
567616.0,8800.0,1969.0,167.0,841.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
279000.0,8370.0,2001.0,120.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,3,0,0
285000.0,4841.0,2024.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,3,1,4
331000.0,8470.0,2024.0,166.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
488125.0,9940.0,2001.0,166.0,294.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
125000.0,6200.0,1950.0,85.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,4,1,3
274977.0,8540.0,2021.0,95.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,0
259000.0,2490.0,2004.0,110.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
239000.0,2200.0,1969.0,264.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,0,5,5,2
174900.0,2100.0,1977.0,60.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,4,1,2
589332.0,8490.0,1978.0,157.0,510.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0
200000.0,1090.0,1972.0,76.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,4,5,5
399000.0,1831.0,1975.0,185.0,0.0,4.0,0.0,1.0,1.0,45.0,0.0,0,0,7,1,6
328500.0,6700.0,2023.0,105.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1,10
175000.0,1780.0,2017.5,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,4,0,6
495000.0,8670.0,2013.0,98.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,0
298500.0,6820.0,2023.0,167.0,303.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,3,0,10
565247.0,9185.0,2001.0,205.0,639.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
185000.0,3700.0,2023.0,92.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,7
429000.0,2440.0,2022.0,180.0,399.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,2
289000.0,7730.0,1950.0,191.0,550.0,3.0,0.0,1.0,1.0,400.0,0.0,0,1,4,0,3
360000.0,5537.0,1978.0,130.0,944.0,2.0,0.0,1.0,1.0,814.0,0.0,0,1,3,1,8
349000.0,2300.0,1970.0,150.0,220.0,4.0,0.0,1.0,1.0,150.0,0.0,0,0,4,0,2
255000.0,8310.0,1998.0,89.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,0
299500.0,8610.0,2023.0,98.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,5,1,0
249000.0,4432.0,2023.0,104.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,4
657100.0,1820.0,1967.0,279.0,1083.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,6
395000.0,2230.0,1985.0,180.0,912.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,4,1,2
199000.0,7500.0,2021.5,110.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,5,1,3
198000.0,1140.0,1975.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,8,1,5
199000.0,4000.0,1959.0,137.0,270.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1,7,2,4
340000.0,1082.0,1975.0,102.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,2,0,5
239000.0,3600.0,1975.0,80.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,7
390000.0,1495.0,1976.0,430.0,5748.0,5.0,1.0,1.0,1.0,0.0,0.0,0,1,8,2,9
259000.0,2020.0,1977.0,93.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,4,5,2
295000.0,5000.0,2022.0,86.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,8
268500.0,2320.0,2020.0,74.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,2
165000.0,4000.0,2022.0,104.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,4,0,4
329000.0,2018.0,2023.0,70.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
249000.0,8500.0,1972.0,123.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,0
245000.0,8500.0,1989.0,147.0,311.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0
275000.0,4101.0,1959.0,166.0,340.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,7,1,4
820000.0,2930.0,2024.0,255.0,430.0,5.0,1.0,1.0,1.0,317.0,0.0,0,0,0,0,2
327737.0,4042.0,2022.0,91.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,4
139000.0,4000.0,2022.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,4
179000.0,2170.0,1983.0,90.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
283000.0,6700.0,2023.0,79.0,0.0,1.0,1.0,1.0,1.0,190.0,0.0,1,1,2,1,10
622833.0,7972.0,2002.0,271.0,1137.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,9,1,3
286000.0,2500.0,2022.0,89.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
199000.0,3910.0,1959.0,120.0,894.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,1,7
435000.0,9150.0,2021.0,131.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,1
299000.0,1020.0,1973.0,105.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,8,5,5
239000.0,2060.0,1954.0,86.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,4,1,2
235000.0,1370.0,1976.0,120.0,600.0,3.0,1.0,1.0,1.0,0.0,0.0,0,1,9,2,9
605000.0,8620.0,2023.0,91.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,2,1,0
450000.0,1910.0,1970.0,305.0,906.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,7,5,6
199000.0,8000.0,1978.0,114.0,67.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,8,5,0
299000.0,9400.0,1964.0,135.0,507.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,7,1,1
259000.0,8670.0,1956.0,60.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,5,1,0
330000.0,9340.0,1955.0,135.0,252.0,3.0,0.0,0.0,1.0,120.0,0.0,0,0,3,0,1
480000.0,1080.0,2023.0,113.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,2,0,5
179000.0,2060.0,1972.0,77.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,3,1,2
139000.0,7380.0,2022.0,99.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,5,1,3
275000.0,1620.0,1971.0,70.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,3,1,6
200000.0,7334.0,2023.0,82.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,3
449000.0,2800.0,1966.0,147.0,57.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,3,0,2
325000.0,2223.0,1966.0,165.0,6984.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,2
282500.0,9900.0,1963.5,156.0,250.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,1
299000.0,2547.0,1961.0,160.0,347.0,3.0,1.0,1.0,1.0,0.0,0.0,0,0,7,2,2
220000.0,7000.0,2022.0,90.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,3
179000.0,3620.0,1993.0,56.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1,0,4,1,7
339570.0,2640.0,1977.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
140000.0,6150.0,1984.0,180.0,273.0,3.0,0.0,1.0,1.0,130.0,0.0,0,1,7,2,3
325000.0,8301.0,1987.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,0
250500.0,6220.0,2023.0,142.0,169.0,3.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0,3
520000.0,1130.0,1898.0,221.0,350.0,5.0,0.0,1.0,1.0,120.0,0.0,0,2,8,1,5
400000.0,8400.0,2008.0,79.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
315000.0,5575.0,2024.0,165.0,570.0,3.0,0.0,0.0,1.0,200.0,0.0,0,1,1,0,8
175000.0,3960.0,2022.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,7
355000.0,2300.0,1965.0,290.0,380.0,3.0,0.0,0.0,1.0,250.0,0.0,0,0,4,1,2
635000.0,1050.0,1975.0,195.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,5,0,5
219000.0,3960.0,1978.0,166.0,800.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,7,1,7
470000.0,8500.0,2021.0,177.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,4,5,0
495000.0,3071.0,1970.0,200.0,447.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,3,0,6
319000.0,1140.0,1975.0,91.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,7,1,5
319000.0,9300.0,2021.0,124.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
585000.0,8300.0,1999.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,0
290455.0,5001.0,2022.0,89.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,8
400000.0,1180.0,1975.0,104.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,2,0,5
250000.0,7090.0,1914.0,165.0,148.0,4.0,0.0,1.0,1.0,60.0,0.0,0,1,4,1,3
275579.0,3700.0,2023.0,89.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,7
565000.0,9032.0,2001.0,248.0,421.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,1
300000.0,2100.0,1976.0,142.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,4,5,2
199000.0,2200.0,1977.0,100.0,505.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,2
285000.0,9300.0,2021.0,96.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
425000.0,9070.0,1994.0,168.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1,0,3,1,1
235000.0,1830.0,2017.5,72.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,6
399000.0,4120.0,1959.0,177.0,1405.0,4.0,0.0,1.0,1.0,1290.0,0.0,0,1,7,5,4
311108.0,9180.0,2023.0,104.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
99000.0,4020.0,2022.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,8,1,4
395000.0,1150.0,1961.0,110.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,9,0,5
276500.0,9300.0,2021.0,96.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
350000.0,1190.0,2023.0,82.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,2,0,5
395000.0,7500.0,2020.0,175.0,1264.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,3,1,3
290000.0,4470.0,1918.0,141.0,1340.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,4
595000.0,8300.0,1965.0,87.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
415000.0,9111.0,1958.0,228.0,388.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,1
839000.0,9140.0,1995.0,305.0,1203.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,1
359000.0,8430.0,2008.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,0
600000.0,8300.0,1978.0,161.0,238.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0
99000.0,6460.0,1984.0,139.0,140.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,9,2,3
575000.0,1170.0,1965.0,175.0,180.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2,7,1,5
159000.0,7080.0,1989.0,166.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0,1,4,1,3
460000.0,3500.0,2021.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,7
369000.0,9600.0,2023.0,174.0,197.0,3.0,0.0,1.0,1.0,100.0,0.0,0,0,2,0,1
389900.0,2627.0,1971.0,189.0,486.0,3.0,0.0,1.0,1.0,153.0,0.0,0,0,5,1,2
429000.0,2018.0,1966.0,184.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1,0,4,5,2
310000.0,5330.0,1982.0,166.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,8,1,8
362000.0,3900.0,1978.0,150.0,327.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,7
206000.0,7180.0,2018.0,64.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,3
845000.0,2930.0,2024.0,240.0,615.0,4.0,1.0,1.0,1.0,475.0,0.0,0,0,0,0,2
489000.0,3500.0,2018.0,94.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,7
447000.0,9500.0,2023.0,168.0,474.0,3.0,0.0,1.0,1.0,150.0,0.0,0,0,2,0,1
231000.0,7100.0,2021.0,84.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,3
195000.0,6180.0,2022.0,86.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,3
260000.0,2170.0,1969.0,108.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
359285.0,4920.0,1959.0,140.0,1080.0,4.0,0.0,0.0,1.0,0.0,0.0,0,1,8,1,4
260000.0,4031.0,2024.0,78.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,4
255000.0,1440.0,1965.0,140.0,250.0,2.0,1.0,1.0,1.0,180.0,0.0,0,1,9,5,9
219500.0,8370.0,2001.0,59.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
319000.0,7700.0,2013.0,185.0,333.0,3.0,0.0,1.0,1.0,140.0,0.0,0,1,3,0,3
285000.0,3970.0,2005.0,111.0,416.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,5,1,7
348900.0,1350.0,1976.0,136.0,200.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,9
170000.0,7801.0,2024.0,106.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1,1,8,2,3
199000.0,1000.0,1954.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,9,2,5
536101.0,8660.0,1992.0,162.0,695.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
142000.0,9140.0,1899.0,166.0,90.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,5,5,1
579268.0,7850.0,1975.0,271.0,422.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,9,1,3
405000.0,4000.0,2023.0,106.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,4
475240.0,1730.0,2022.0,153.0,430.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,2,1,6
269871.0,4460.0,1959.0,145.0,377.0,2.0,0.0,1.0,0.0,0.0,0.0,0,1,8,1,4
324000.0,3500.0,2021.0,104.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,7
282000.0,2221.0,2023.0,98.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,2,0,2
408053.0,9700.0,2019.5,153.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
229000.0,8400.0,2008.0,70.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
210000.0,1474.0,1976.0,166.0,310.0,2.0,1.0,1.0,1.0,200.0,0.0,0,1,9,2,9
489000.0,2000.0,2016.0,92.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,3,0,2
555275.0,8470.0,2005.5,207.0,480.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0
249000.0,8530.0,2004.0,81.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,0
325000.0,9620.0,1953.0,200.0,804.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,1
150000.0,1770.0,1967.0,166.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,8,2,6
325000.0,2550.0,2017.0,91.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
249900.0,6238.0,1918.0,170.0,140.0,5.0,0.0,0.0,1.0,50.0,0.0,0,1,8,1,3
290000.0,7180.0,2018.0,86.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,3
359000.0,3793.0,1959.0,190.0,427.0,3.0,0.0,0.0,1.0,330.0,0.0,0,0,5,5,7
431177.0,2570.0,2021.0,131.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,2
241179.0,5000.0,2022.0,65.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,8
319000.0,2400.0,1977.0,143.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,8,1,2
273579.0,7100.0,2021.0,133.0,294.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,3
399000.0,2520.0,1958.0,154.0,144.0,4.0,0.0,0.0,1.0,86.0,0.0,0,0,4,1,2
416867.0,7390.0,1989.0,181.0,3415.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,8,1,3
249000.0,2450.0,1973.0,143.0,606.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,2,2
276834.0,8210.0,2022.0,80.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,0
320000.0,8400.0,2024.0,86.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0
365000.0,9308.0,1954.0,158.0,332.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,1
535000.0,1330.0,2022.0,113.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,9
299000.0,4800.0,1978.5,370.0,227.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,3,1,4
891000.0,1933.0,2023.0,130.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,6
349000.0,9300.0,1930.0,150.0,607.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,4,1,1
270000.0,4700.0,2023.0,89.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,3,0,4
250000.0,1930.0,2008.0,80.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,6
395000.0,6940.0,2008.0,230.0,1182.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,10
895000.0,2000.0,1977.0,203.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
410000.0,5001.0,2022.0,115.0,479.0,3.0,0.0,1.0,1.0,200.0,0.0,0,1,3,0,8
362000.0,3500.0,2021.0,103.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,7
289000.0,1730.0,1967.0,166.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,6
215000.0,8400.0,1957.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
399000.0,9450.0,1974.0,246.0,1570.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,8,5,1
522854.0,1770.0,1967.0,180.0,504.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,6
280000.0,1400.0,2023.0,104.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,3,0,9
449500.0,8510.0,1983.0,166.0,154.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
355000.0,9470.0,1998.0,215.0,203.0,4.0,0.0,1.0,1.0,100.0,0.0,0,0,3,0,1
216500.0,7100.0,2021.0,84.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1,1,2,1,3
314357.0,9700.0,2021.0,95.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
235000.0,1080.0,1965.0,104.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,5,1,5
440000.0,9032.0,2022.0,108.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,1
189000.0,7712.0,1977.0,166.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,1,4,1,3
200000.0,1120.0,1970.0,81.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,5,0,5
235000.0,2070.0,1970.0,82.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,4,0,2
375000.0,9890.0,2024.0,167.0,317.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1
299000.0,4452.0,2013.0,131.0,0.0,2.0,0.0,1.0,1.0,27.0,0.0,1,1,3,0,4
346250.0,8520.0,2024.0,166.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
180000.0,4000.0,2022.0,130.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,1,5,2,4
399000.0,6880.0,2023.0,160.0,0.0,3.0,0.0,1.0,1.0,300.0,0.0,1,1,2,0,10
239000.0,5080.0,1982.0,160.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,1,4,0,8
509000.0,9140.0,1970.0,181.0,910.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,1
225000.0,1070.0,1975.0,79.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,4,0,5
350000.0,3940.0,1978.0,230.0,1600.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,7,2,7
155000.0,8370.0,2001.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,4,1,0
269000.0,9255.0,2022.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,1
305000.0,1930.0,1981.0,95.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,6
595000.0,2600.0,1977.0,212.0,0.0,3.0,1.0,1.0,1.0,44.0,0.0,1,0,3,0,2
294900.0,7100.0,1975.0,191.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,4,1,3
375000.0,8000.0,2024.0,91.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,0
463860.0,4801.0,1978.5,190.0,527.0,5.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,4
159000.0,7700.0,2023.0,56.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,3
129000.0,4820.0,1978.0,135.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,4
185000.0,4280.0,2022.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,4,0,4
222000.0,5070.0,2022.0,65.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,8
295000.0,1200.0,1950.0,70.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,8,5,5
335000.0,2570.0,1952.0,156.0,180.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,5,0,2
210100.0,4020.0,2024.0,67.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,4
130000.0,4030.0,1959.0,83.0,55.0,2.0,0.0,1.0,1.0,5.0,0.0,0,1,9,2,4
190000.0,6060.0,1979.0,120.0,324.0,3.0,0.0,1.0,1.0,190.0,0.0,0,1,5,1,3
172500.0,4630.0,1959.0,166.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,4
